node_id,direction,edges
2031,out,513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 513 
2032,in,268 563 
2032,out,560 271 
2033,in,438 
2033,out,146 
2034,in,268 563 
2034,out,560 271 
2035,in,563 268 
2035,out,271 560 
2036,in,563 268 
2036,out,271 560 
2037,in,563 268 
2037,out,271 560 
2038,in,271 271 269 
2038,out,563 563 561 
2039,in,525 530 
2039,out,233 238 
2040,in,396 397 235 525 
2040,out,104 527 105 233 
2041,in,551 
2041,out,259 
2042,in,409 305 408 108 
2042,out,117 13 116 400 
2043,in,214 
2043,out,506 
2044,in,531 396 525 530 
2044,out,239 104 233 238 
2045,in,530 525 
2045,out,238 233 
2046,in,396 397 518 525 
2046,out,104 105 226 233 
2047,in,9 
2047,out,301 
2048,in,365 
2048,out,73 
2049,in,169 
2049,out,461 
2050,in,216 216 216 216 214 
2050,out,508 508 508 508 506 
2051,in,415 414 110 
2051,out,123 122 402 
2052,in,418 
2052,out,126 
2053,in,396 525 518 
2053,out,104 233 226 
2054,in,438 
2054,out,146 
2055,in,438 
2055,out,146 
2056,in,551 552 
2056,out,259 260 
2057,in,530 525 
2057,out,238 233 
2058,in,470 
2058,out,178 
2059,in,525 530 
2059,out,233 238 
2060,in,551 260 
2060,out,259 552 
2061,in,396 239 525 
2061,out,104 531 233 
2062,in,438 
2062,out,146 
2063,in,435 
2063,out,143 
2064,in,268 563 
2064,out,560 271 
2065,in,114 415 414 405 
2065,out,406 123 122 113 
2066,in,530 525 
2066,out,238 233 
2067,in,415 414 
2067,out,123 122 
2068,in,551 260 
2068,out,259 552 
2069,in,551 
2069,out,259 
2070,in,306 305 415 414 111 
2070,out,14 13 123 122 403 
2071,in,438 
2071,out,146 
2072,in,438 
2072,out,146 
2073,in,530 525 
2073,out,238 233 
2074,in,217 504 461 581 582 367 482 513 191 466 378 
2074,out,509 212 169 289 290 75 190 221 483 174 86 
2075,in,551 212 503 552 
2075,out,259 504 211 260 
2076,in,71 66 
2076,out,363 358 
2077,in,415 414 
2077,out,123 122 
2078,in,438 
2078,out,146 
2079,in,551 
2079,out,259 
2080,in,78 297 293 
2080,out,370 5 1 
2081,in,498 497 
2081,out,206 205 
2082,in,187 
2082,out,479 
2083,in,502 498 
2083,out,210 206 
2084,in,525 
2084,out,233 
2085,in,567 
2085,out,275 
2086,in,163 
2086,out,455 
2087,in,381 455 380 
2087,out,89 163 88 
2088,in,78 415 414 416 
2088,out,370 123 122 124 
2089,in,229 105 229 105 105 535 229 105 527 229 105 242 242 242 227 227 242 526 242 229 105 386 242 
2089,out,521 397 521 397 397 243 521 397 521 397 235 534 534 534 519 519 534 534 234 521 397 94 534 
2090,in,525 
2090,out,233 
2091,in,571 
2091,out,279 
2092,in,551 
2092,out,259 
2093,in,396 525 
2093,out,104 233 
2094,in,525 
2094,out,233 
2095,in,569 
2095,out,277 
2096,in,551 552 
2096,out,259 260 
2097,in,525 239 
2097,out,233 531 
2098,in,551 552 260 
2098,out,259 260 552 
2099,in,127 
2099,out,419 
2100,in,365 356 
2100,out,73 64 
2101,in,415 414 
2101,out,123 122 
2102,in,435 
2102,out,143 
2103,in,396 531 530 525 
2103,out,104 239 238 233 
2104,in,174 174 
2104,out,466 466 
2105,in,579 
2105,out,287 
2106,in,579 
2106,out,287 
2107,in,269 271 
2107,out,561 563 
2108,in,269 269 271 271 
2108,out,561 561 563 563 
2109,in,269 269 271 271 271 271 269 
2109,out,561 561 563 563 563 563 561 
2110,in,269 271 269 
2110,out,561 563 561 
2111,in,311 
2111,out,19 
2112,in,269 269 269 271 271 
2112,out,561 561 561 563 563 
2113,in,508 212 418 
2113,out,216 504 126 
2114,in,305 415 414 110 416 
2114,out,13 123 122 402 124 
2115,in,560 561 
2115,out,268 269 
2116,in,513 367 378 
2116,out,221 75 86 
2117,in,319 
2117,out,27 
2118,in,319 
2118,out,27 
2119,in,269 269 
2119,out,561 561 
2120,in,271 269 
2120,out,563 561 
2121,in,221 221 
2121,out,513 513 
2122,in,319 
2122,out,27 
2123,in,551 
2123,out,259 
2124,in,415 414 
2124,out,123 122 
2125,in,124 121 401 
2125,out,416 413 109 
2126,in,121 402 112 
2126,out,413 110 404 
2127,in,396 525 
2127,out,104 233 
2128,in,531 256 530 525 
2128,out,239 548 238 233 
2129,in,312 21 318 316 
2129,out,20 313 26 24 
2130,in,412 120 123 122 413 401 402 123 122 
2130,out,412 120 415 414 121 109 110 415 414 
2131,in,479 
2131,out,187 
2132,in,69 64 64 
2132,out,361 356 356 
2133,in,294 
2133,out,2 
2134,in,560 561 
2134,out,268 269 
2135,in,268 563 
2135,out,560 271 
2136,in,319 
2136,out,27 
2137,in,319 
2137,out,27 
2138,in,319 
2138,out,27 
2139,in,319 
2139,out,27 
2140,in,319 
2140,out,27 
2141,in,319 
2141,out,27 
2142,in,319 
2142,out,27 
2143,in,319 
2143,out,27 
2144,in,58 
2144,out,350 
2145,in,560 561 
2145,out,268 269 
2146,in,396 239 78 525 
2146,out,104 531 370 233 
2147,in,500 
2147,out,208 
2148,in,579 295 297 294 292 
2148,out,287 3 5 2 0 
2149,in,297 293 
2149,out,5 1 
2150,in,138 
2150,out,430 
2151,in,319 
2151,out,27 
2152,in,319 
2152,out,27 
2153,in,319 
2153,out,27 
2154,in,319 
2154,out,27 
2155,in,305 415 414 110 416 
2155,out,13 123 122 402 124 
2156,in,319 
2156,out,27 
2157,in,268 563 
2157,out,560 271 
2158,in,396 397 525 
2158,out,104 105 233 
2159,in,146 146 146 146 146 146 146 436 146 146 374 146 
2159,out,438 438 438 438 438 438 438 144 438 438 82 438 
2160,in,374 
2160,out,82 
2161,in,570 279 572 573 
2161,out,571 278 280 281 
2162,in,269 271 269 
2162,out,561 563 561 
2163,in,269 271 
2163,out,561 563 
2164,in,269 271 271 
2164,out,561 563 563 
2165,in,271 
2165,out,563 
2166,in,438 
2166,out,146 
2167,in,281 
2167,out,573 
2168,in,563 268 
2168,out,271 560 
2169,in,374 
2169,out,82 
2170,in,415 414 
2170,out,123 122 
2171,in,477 473 581 478 378 
2171,out,185 181 289 186 86 
2172,in,212 521 518 520 525 503 
2172,out,504 229 226 228 233 211 
2173,in,270 
2173,out,562 
2174,in,561 560 
2174,out,269 268 
2175,in,267 267 267 
2175,out,559 559 559 
2176,in,561 560 
2176,out,269 268 
2177,in,263 263 263 263 
2177,out,555 555 555 555 
2178,in,397 396 525 520 78 
2178,out,105 104 233 228 370 
2179,in,452 
2179,out,160 
2180,in,415 414 
2180,out,123 122 
2181,in,396 521 520 525 
2181,out,104 229 228 233 
2182,in,389 
2182,out,97 
2183,in,571 561 560 
2183,out,279 269 268 
2184,in,212 551 552 
2184,out,504 259 260 
2185,in,274 
2185,out,566 
2186,in,244 244 244 244 244 244 244 244 244 244 244 246 244 246 244 249 249 249 249 249 249 
2186,out,536 536 536 536 536 536 536 536 536 536 536 538 536 538 536 541 541 541 541 541 541 
2187,in,244 244 244 249 244 244 244 249 244 244 244 244 244 246 244 244 249 249 249 249 
2187,out,536 536 536 541 536 536 536 541 536 536 536 536 536 538 536 536 541 541 541 541 
2188,in,581 374 
2188,out,289 82 
2189,in,416 415 414 
2189,out,124 123 122 
2190,in,559 300 
2190,out,267 8 
2191,in,297 293 
2191,out,5 1 
2192,in,350 
2192,out,58 
2193,in,294 
2193,out,2 
2194,in,374 
2194,out,82 
2195,in,268 563 
2195,out,560 271 
2196,in,162 
2196,out,454 
2197,in,415 414 
2197,out,123 122 
2198,in,551 552 
2198,out,259 260 
2199,in,212 
2199,out,504 
2200,in,514 
2200,out,222 
2201,in,551 
2201,out,259 
2202,in,78 530 525 
2202,out,370 238 233 
2203,in,297 295 294 293 
2203,out,5 3 2 1 
2204,in,215 418 
2204,out,507 126 
2205,in,560 561 
2205,out,268 269 
2206,in,397 396 
2206,out,105 104 
2207,in,127 
2207,out,419 
2208,in,525 
2208,out,233 
2209,in,239 525 530 237 239 
2209,out,531 233 238 529 531 
2210,in,438 
2210,out,146 
2211,in,294 293 
2211,out,2 1 
2212,in,256 
2212,out,548 
2213,in,297 294 
2213,out,5 2 
2214,in,551 552 
2214,out,259 260 
2215,in,237 
2215,out,529 
2216,in,551 260 
2216,out,259 552 
2217,in,306 305 415 414 
2217,out,14 13 123 122 
2218,in,551 
2218,out,259 
2219,in,397 396 
2219,out,105 104 
2220,in,438 
2220,out,146 
2221,in,548 245 126 
2221,out,537 256 418 
2222,in,297 294 
2222,out,5 2 
2223,in,551 260 
2223,out,259 552 
2224,in,525 520 518 
2224,out,233 228 226 
2225,in,525 
2225,out,233 
2226,in,546 251 251 545 251 
2226,out,254 543 543 253 543 
2227,in,295 294 293 292 
2227,out,3 2 1 0 
2228,in,404 
2228,out,112 
2229,in,305 
2229,out,13 
2230,in,89 89 89 89 89 
2230,out,381 381 381 381 381 
2231,in,268 563 
2231,out,560 271 
2232,in,415 414 
2232,out,123 122 
2233,in,537 418 
2233,out,245 126 
2234,in,360 
2234,out,68 
2235,in,560 561 
2235,out,268 269 
2236,in,561 560 
2236,out,269 268 
2237,in,571 514 
2237,out,279 222 
2238,in,243 240 241 
2238,out,535 532 533 
2239,in,297 295 292 293 
2239,out,5 3 0 1 
2240,in,270 10 270 10 270 270 270 270 
2240,out,562 302 562 302 562 562 562 562 
2241,in,205 205 
2241,out,497 497 
2242,in,65 9 
2242,out,357 301 
2243,in,358 67 65 
2243,out,359 66 357 
2244,in,396 397 525 530 
2244,out,104 105 233 238 
2245,in,415 414 
2245,out,123 122 
2246,in,567 12 9 9 9 
2246,out,275 304 301 301 301 
2247,in,263 
2247,out,555 
2248,in,222 222 222 222 222 222 559 222 470 222 466 222 367 222 
2248,out,514 514 514 514 514 514 267 514 178 514 174 514 75 514 
2249,in,452 
2249,out,160 
2250,in,560 561 
2250,out,268 269 
2251,in,513 305 418 125 306 
2251,out,221 13 126 417 14 
2252,in,560 561 
2252,out,268 269 
2253,in,560 562 561 
2253,out,268 270 269 
2254,in,560 561 
2254,out,268 269 
2255,in,561 560 
2255,out,269 268 
2256,in,561 560 
2256,out,269 268 
2257,in,561 560 
2257,out,269 268 
2258,in,500 
2258,out,208 
2259,in,374 
2259,out,82 
2260,in,498 502 
2260,out,206 210 
2261,in,551 
2261,out,259 
2262,in,551 
2262,out,259 
2263,in,551 
2263,out,259 
2264,in,268 563 
2264,out,560 271 
2265,in,268 563 
2265,out,560 271 
2266,in,551 
2266,out,259 
2267,in,244 244 244 246 249 249 
2267,out,536 536 536 538 541 541 
2268,in,470 
2268,out,178 
2269,in,75 75 
2269,out,367 367 
2270,in,280 
2270,out,572 
2271,in,103 229 532 103 105 229 105 229 103 103 527 105 242 242 227 526 386 
2271,out,395 521 240 395 397 521 397 521 395 395 235 397 534 534 519 234 94 
2272,in,9 
2272,out,301 
2273,in,215 418 
2273,out,507 126 
2274,in,268 563 
2274,out,560 271 
2275,in,548 103 103 527 105 227 242 526 386 242 242 236 229 105 105 
2275,out,256 395 395 235 397 519 534 534 234 94 534 528 521 397 397 
2276,in,105 229 527 535 526 227 386 242 105 105 
2276,out,397 521 235 243 519 234 534 94 397 397 
2277,in,297 295 292 293 
2277,out,5 3 0 1 
2278,in,374 373 
2278,out,82 81 
2279,in,361 
2279,out,69 
2280,in,551 514 
2280,out,259 222 
2281,in,560 561 
2281,out,268 269 
2282,in,268 563 
2282,out,560 271 
2283,in,268 563 
2283,out,560 271 
2284,in,331 452 453 330 
2284,out,39 160 161 38 
2285,in,66 
2285,out,358 
2286,in,110 415 414 
2286,out,402 123 122 
2287,in,438 
2287,out,146 
2288,in,277 
2288,out,569 
2289,in,350 
2289,out,58 
2290,in,561 560 282 
2290,out,269 574 268 
2291,in,316 318 
2291,out,24 26 
2292,in,561 560 
2292,out,269 268 
2293,in,306 305 415 414 
2293,out,14 13 123 122 
2294,in,500 
2294,out,208 
2295,in,229 103 103 527 229 105 103 386 242 526 227 242 227 
2295,out,521 395 395 235 521 397 395 534 94 519 234 534 519 
2296,in,305 470 
2296,out,13 178 
2297,in,295 294 293 292 
2297,out,3 2 1 0 
2298,in,438 
2298,out,146 
2299,in,561 560 
2299,out,269 268 
2300,in,75 365 514 
2300,out,367 73 222 
2301,in,268 563 
2301,out,560 271 
2302,in,306 408 305 110 
2302,out,14 116 13 402 
2303,in,551 
2303,out,259 
2304,in,502 498 497 501 208 
2304,out,210 206 205 209 500 
2305,in,85 82 
2305,out,377 374 
2306,in,514 
2306,out,222 
2307,in,470 513 
2307,out,178 221 
2308,in,461 504 582 85 581 470 505 513 466 378 82 
2308,out,169 212 290 377 289 178 213 221 174 86 374 
2309,in,127 537 418 
2309,out,419 245 126 
2310,in,268 563 
2310,out,560 271 
2311,in,187 
2311,out,479 
2312,in,560 514 561 
2312,out,268 222 269 
2313,in,415 414 405 
2313,out,123 122 113 
2314,in,378 
2314,out,86 
2315,in,278 
2315,out,570 
2316,in,221 221 221 221 221 221 221 221 221 221 221 
2316,out,513 513 513 513 513 513 513 513 513 513 513 
2317,in,581 
2317,out,289 
2318,in,513 479 
2318,out,221 187 
2319,in,396 397 235 256 
2319,out,104 527 105 548 
2320,in,320 
2320,out,28 
2321,in,268 563 
2321,out,560 271 
2322,in,268 563 
2322,out,560 271 
2323,in,560 561 
2323,out,268 269 
2324,in,433 
2324,out,141 
2325,in,415 414 
2325,out,123 122 
2326,in,560 75 561 
2326,out,268 367 269 
2327,in,396 525 
2327,out,104 233 
2328,in,560 561 
2328,out,268 269 
2329,in,84 84 374 
2329,out,376 376 82 
2330,in,581 470 513 
2330,out,289 178 221 
2331,in,561 560 
2331,out,269 268 
2332,in,561 560 
2332,out,269 268 
2333,in,307 
2333,out,15 
2334,in,82 581 513 
2334,out,374 289 221 
2335,in,415 414 110 
2335,out,402 123 122 
2336,in,29 29 29 29 29 29 29 29 29 
2336,out,321 321 321 321 321 321 321 321 321 
2337,in,561 560 
2337,out,269 268 
2338,in,300 
2338,out,8 
2339,in,103 105 105 105 229 105 103 527 229 386 526 105 
2339,out,395 397 397 397 521 397 395 521 235 94 234 397 
2340,in,367 513 581 582 466 378 
2340,out,75 221 289 290 174 86 
2341,in,434 268 563 
2341,out,560 142 271 
2342,in,560 561 
2342,out,268 269 
2343,in,513 
2343,out,221 
2344,in,513 
2344,out,221 
2345,in,561 470 560 
2345,out,269 178 268 
2346,in,240 
2346,out,532 
2347,in,396 240 525 237 239 503 
2347,out,104 532 529 233 531 211 
2348,in,374 
2348,out,82 
2349,in,268 563 
2349,out,560 271 
2350,in,521 520 239 
2350,out,229 228 531 
2351,in,305 416 110 415 414 
2351,out,13 124 402 123 122 
2352,in,104 104 104 
2352,out,396 396 396 
2353,in,316 318 
2353,out,24 26 
2354,in,508 418 537 
2354,out,216 126 245 
2355,in,561 560 
2355,out,269 268 
2356,in,561 560 
2356,out,269 268 
2357,in,180 180 180 180 
2357,out,472 472 472 472 
2358,in,548 
2358,out,256 
2359,in,305 110 
2359,out,13 402 
2360,in,347 345 197 346 
2360,out,55 53 489 54 
2361,in,305 
2361,out,13 
2362,in,305 416 415 414 
2362,out,13 124 123 122 
2363,in,244 246 246 246 249 249 249 
2363,out,536 538 538 538 541 541 541 
2364,in,514 560 470 561 
2364,out,222 268 178 269 
2365,in,239 
2365,out,531 
2366,in,521 397 525 520 396 
2366,out,229 105 233 228 104 
2367,in,396 525 
2367,out,104 233 
2368,in,108 
2368,out,400 
2369,in,561 560 
2369,out,269 268 
2370,in,560 561 
2370,out,268 269 
2371,in,418 537 
2371,out,126 245 
2372,in,253 253 250 250 250 255 
2372,out,545 545 542 542 542 547 
2373,in,359 358 
2373,out,67 66 
2374,in,415 414 
2374,out,123 122 
2375,in,78 
2375,out,370 
2376,in,560 561 
2376,out,268 269 
2377,in,397 525 518 396 
2377,out,105 233 226 104 
2378,in,239 521 518 520 525 
2378,out,531 229 226 228 233 
2379,in,78 
2379,out,370 
2380,in,300 470 559 
2380,out,8 178 267 
2381,in,418 537 
2381,out,126 245 
2382,in,305 470 
2382,out,13 178 
2383,in,208 501 
2383,out,500 209 
2384,in,531 530 525 520 237 
2384,out,239 238 233 228 529 
2385,in,415 414 
2385,out,123 122 
2386,in,500 
2386,out,208 
2387,in,306 415 409 305 408 108 
2387,out,14 123 117 13 116 400 
2388,in,570 
2388,out,278 
2389,in,10 279 279 279 279 279 279 279 470 279 568 279 10 279 10 10 279 10 
2389,out,302 571 571 571 571 571 571 571 178 571 276 571 302 571 302 302 571 302 
2390,in,562 560 561 
2390,out,270 268 269 
2391,in,142 
2391,out,434 
2392,in,561 560 
2392,out,269 268 
2393,in,82 513 82 82 461 82 466 504 85 82 82 82 82 82 505 82 82 82 82 82 82 82 82 378 
2393,out,374 221 374 374 169 374 174 212 377 374 374 374 374 374 213 374 374 374 374 374 374 374 374 86 
2394,in,103 548 527 105 229 526 242 386 
2394,out,395 256 235 397 521 534 234 94 
2395,in,415 414 
2395,out,123 122 
2396,in,75 561 560 75 
2396,out,367 269 268 367 
2397,in,396 397 525 520 
2397,out,104 105 233 228 
2398,in,10 10 
2398,out,302 302 
2399,in,396 397 
2399,out,104 105 
2400,in,377 376 
2400,out,85 84 
2401,in,513 482 378 
2401,out,221 190 86 
2402,in,561 560 
2402,out,269 268 
2403,in,364 
2403,out,72 
2404,in,267 267 267 267 
2404,out,559 559 559 559 
2405,in,551 
2405,out,259 
2406,in,103 103 105 526 527 548 
2406,out,395 395 397 234 235 256 
2407,in,105 105 229 535 105 103 526 242 242 386 242 227 242 527 
2407,out,397 397 521 243 397 395 534 234 534 94 534 519 534 235 
2408,in,466 581 470 513 
2408,out,174 289 178 221 
2409,in,525 
2409,out,233 
2410,in,561 560 562 
2410,out,269 268 270 
2411,in,560 561 
2411,out,268 269 
2412,in,71 75 
2412,out,363 367 
2413,in,396 397 531 530 520 525 
2413,out,104 105 239 238 228 233 
2414,in,371 395 104 104 104 532 
2414,out,79 103 396 396 396 240 
2415,in,254 548 254 370 252 252 371 
2415,out,546 256 546 78 544 544 79 
2416,in,13 
2416,out,305 
2417,in,206 
2417,out,498 
2418,in,551 260 260 
2418,out,259 552 552 
2419,in,261 
2419,out,553 
2420,in,297 294 293 
2420,out,5 2 1 
2421,in,396 525 
2421,out,104 233 
2422,in,560 561 
2422,out,268 269 
2423,in,438 
2423,out,146 
2424,in,521 520 525 518 
2424,out,229 228 233 226 
2425,in,415 414 
2425,out,123 122 
2426,in,245 126 541 126 245 248 128 248 
2426,out,537 418 249 418 537 540 420 540 
2427,in,126 
2427,out,418 
2428,in,305 
2428,out,13 
2429,in,396 397 239 
2429,out,104 105 531 
2430,in,243 241 241 
2430,out,535 533 533 
2431,in,508 78 
2431,out,216 370 
2432,in,269 271 
2432,out,561 563 
2433,in,269 
2433,out,561 
2434,in,305 
2434,out,13 
2435,in,534 226 
2435,out,242 518 
2436,in,271 
2436,out,563 
2437,in,268 563 
2437,out,560 271 
2438,in,397 396 531 530 
2438,out,105 104 239 238 
2439,in,268 563 
2439,out,560 271 
2440,in,551 
2440,out,259 
2441,in,271 271 
2441,out,563 563 
2442,in,297 293 
2442,out,5 1 
2443,in,525 
2443,out,233 
2444,in,560 561 
2444,out,268 269 
2445,in,297 293 
2445,out,5 1 
2446,in,297 294 
2446,out,5 2 
2447,in,397 396 525 
2447,out,105 104 233 
2448,in,551 212 552 
2448,out,259 504 260 
2449,in,374 
2449,out,82 
2450,in,124 121 402 123 122 412 120 124 413 401 123 122 
2450,out,416 413 110 415 414 412 120 416 121 109 415 414 
2451,in,401 
2451,out,109 
2452,in,123 122 402 413 412 120 401 112 112 
2452,out,415 414 110 121 412 120 109 404 404 
2453,in,561 560 
2453,out,269 268 
2454,in,402 412 120 413 401 123 122 
2454,out,110 412 120 121 109 415 414 
2455,in,294 293 
2455,out,2 1 
2456,in,268 563 
2456,out,560 271 
2457,in,563 268 
2457,out,271 560 
2458,in,297 294 
2458,out,5 2 
2459,in,235 530 531 
2459,out,527 238 239 
2460,in,415 414 
2460,out,123 122 
2461,in,301 11 
2461,out,9 303 
2462,in,78 
2462,out,370 
2463,in,470 
2463,out,178 
2464,in,561 560 
2464,out,269 268 
2465,in,573 
2465,out,281 
2466,in,374 
2466,out,82 
2467,in,438 
2467,out,146 
2468,in,435 
2468,out,143 
2469,in,77 396 525 518 
2469,out,369 104 233 226 
2470,in,390 389 
2470,out,98 97 
2471,in,302 
2471,out,10 
2472,in,374 
2472,out,82 
2473,in,551 
2473,out,259 
2474,in,560 561 
2474,out,268 269 
2475,in,174 
2475,out,466 
2476,in,551 260 503 
2476,out,259 552 211 
2477,in,297 294 
2477,out,5 2 
2478,in,306 415 414 305 416 
2478,out,14 123 122 13 124 
2479,in,551 260 
2479,out,259 552 
2480,in,221 
2480,out,513 
2481,in,381 454 455 
2481,out,89 162 163 
2482,in,551 
2482,out,259 
2483,in,503 
2483,out,211 
2484,in,294 544 543 
2484,out,2 252 251 
2485,in,544 294 543 
2485,out,252 2 251 
2486,in,297 293 
2486,out,5 1 
2487,in,331 330 328 329 220 
2487,out,39 38 36 37 512 
2488,in,560 561 
2488,out,268 269 
2489,in,297 293 
2489,out,5 1 
2490,in,304 303 
2490,out,12 11 
2491,in,305 416 110 415 414 
2491,out,13 124 402 123 122 
2492,in,393 390 389 
2492,out,101 98 97 
2493,in,362 374 373 
2493,out,70 82 81 
2494,in,104 104 104 104 395 104 
2494,out,396 396 396 396 103 396 
2495,in,551 
2495,out,259 
2496,in,294 293 
2496,out,2 1 
2497,in,543 297 294 293 
2497,out,251 5 2 1 
2498,in,297 293 
2498,out,5 1 
2499,in,297 294 
2499,out,5 2 
2500,in,551 
2500,out,259 
2501,in,297 294 
2501,out,5 2 
2502,in,571 
2502,out,279 
2503,in,294 293 
2503,out,2 1 
2504,in,247 537 418 
2504,out,539 245 126 
2505,in,438 
2505,out,146 
2506,in,402 121 112 112 
2506,out,110 413 404 404 
2507,in,297 295 293 292 
2507,out,5 3 1 0 
2508,in,401 121 124 112 
2508,out,109 413 416 404 
2509,in,326 
2509,out,34 
2510,in,316 318 
2510,out,24 26 
2511,in,326 
2511,out,34 
2512,in,525 396 503 
2512,out,233 104 211 
2513,in,417 
2513,out,125 
2514,in,294 293 
2514,out,2 1 
2515,in,297 295 294 293 
2515,out,5 3 2 1 
2516,in,396 525 
2516,out,104 233 
2517,in,103 103 105 105 229 548 527 526 242 242 535 
2517,out,395 395 397 397 521 256 235 234 534 534 243 
2518,in,561 560 
2518,out,269 268 
2519,in,269 271 
2519,out,561 563 
2520,in,514 
2520,out,222 
2521,in,307 
2521,out,15 
2522,in,381 165 455 454 
2522,out,89 457 163 162 
2523,in,374 
2523,out,82 
2524,in,256 
2524,out,548 
2525,in,305 415 414 416 
2525,out,13 123 122 124 
2526,in,527 548 229 105 242 386 242 227 242 526 242 103 105 
2526,out,235 256 521 397 534 534 519 94 534 534 234 395 397 
2527,in,415 414 
2527,out,123 122 
2528,in,268 563 
2528,out,560 271 
2529,in,306 305 415 414 416 110 
2529,out,14 13 123 122 124 402 
2530,in,127 
2530,out,419 
2531,in,397 396 520 237 525 
2531,out,105 104 529 228 233 
2532,in,470 
2532,out,178 
2533,in,206 
2533,out,498 
2534,in,397 396 530 531 
2534,out,105 104 238 239 
2535,in,75 
2535,out,367 
2536,in,461 513 466 
2536,out,169 221 174 
2537,in,560 561 
2537,out,268 269 
2538,in,561 560 
2538,out,269 268 
2539,in,306 305 415 414 
2539,out,14 13 123 122 
2540,in,470 
2540,out,178 
2541,in,356 
2541,out,64 
2542,in,205 
2542,out,497 
2543,in,268 563 
2543,out,560 271 
2544,in,268 563 
2544,out,560 271 
2545,in,268 563 
2545,out,560 271 
2546,in,110 
2546,out,402 
2547,in,243 241 
2547,out,535 533 
2548,in,15 15 15 15 15 15 15 15 
2548,out,307 307 307 307 307 307 307 307 
2549,in,268 563 
2549,out,560 271 
2550,in,306 305 415 414 
2550,out,14 13 123 122 
2551,in,569 
2551,out,277 
2552,in,316 318 
2552,out,24 26 
2553,in,316 318 
2553,out,24 26 
2554,in,316 318 
2554,out,24 26 
2555,in,316 318 
2555,out,24 26 
2556,in,207 
2556,out,499 
2557,in,306 305 415 414 
2557,out,14 13 123 122 
2558,in,543 542 544 
2558,out,251 250 252 
2559,in,521 520 525 237 396 
2559,out,229 228 529 233 104 
2560,in,570 
2560,out,278 
2561,in,305 416 415 414 
2561,out,13 124 123 122 
2562,in,478 477 222 473 314 315 367 
2562,out,186 185 514 181 22 23 75 
2563,in,513 581 466 470 479 193 
2563,out,221 289 174 178 187 485 
2564,in,3 2 3 5 2 5 3 5 2 5 2 5 5 5 2 2 5 2 5 2 5 2 2 2 5 3 2 2 2 3 5 5 5 5 2 5 5 2 3 5 5 2 3 5 5 5 5 2 5 2 2 3 3 5 3 5 5 3 3 3 2 2 2 2 5 2 5 5 2 2 5 2 3 2 2 3 5 5 5 2 3 2 5 3 5 5 3 5 3 2 2 5 2 5 2 2 5 3 2 5 5 2 5 2 2 5 2 2 2 5 2 5 3 5 3 2 3 5 3 5 5 5 2 3 2 3 5 3 5 5 5 5 296 3 2 5 2 5 5 5 2 2 5 5 5 5 3 5 2 2 2 3 3 2 2 3 2 3 5 5 3 5 3 5 2 5 2 5 2 2 2 2 3 5 2 5 5 5 2 5 5 2 5 3 2 5 5 2 5 5 5 5 5 5 5 3 2 5 3 5 5 5 2 2 5 5 3 2 2 2 5 2 2 5 5 5 2 3 2 3 2 5 2 3 5 5 5 2 5 5 2 2 2 5 5 3 5 5 2 5 3 5 2 5 2 5 5 3 3 5 2 3 2 
2564,out,295 294 295 297 294 297 295 297 294 297 294 297 297 297 294 294 297 294 297 294 297 294 294 294 297 295 294 294 294 295 297 297 297 297 294 297 297 294 295 297 297 294 295 297 297 297 297 294 297 294 294 295 295 297 295 297 297 295 295 295 294 294 294 294 297 294 297 297 294 294 297 294 295 294 294 295 297 297 297 294 295 294 297 295 297 297 295 297 295 294 294 297 294 297 294 294 297 295 294 297 297 294 297 294 294 297 294 294 294 297 294 297 295 297 295 294 295 297 295 297 297 297 294 295 294 295 297 295 297 297 297 297 4 295 294 297 294 297 297 297 294 294 297 297 297 297 295 297 294 294 294 295 295 294 294 295 294 295 297 297 295 297 295 297 294 297 294 297 294 294 294 294 295 297 294 297 297 297 294 297 297 294 297 295 294 297 297 294 297 297 297 297 297 297 297 295 294 297 295 297 297 297 294 294 297 297 295 294 294 294 297 294 294 297 297 297 294 295 294 295 294 297 294 295 297 297 297 294 297 297 294 294 294 297 297 295 297 297 294 297 295 297 294 297 294 297 297 295 295 297 294 295 294 
2565,in,268 563 
2565,out,560 271 
2566,in,560 561 
2566,out,268 269 
2567,in,304 303 
2567,out,12 11 
2568,in,521 525 520 
2568,out,229 233 228 
2569,in,415 414 
2569,out,123 122 
2570,in,572 573 
2570,out,280 281 
2571,in,208 501 
2571,out,500 209 
2572,in,415 414 
2572,out,123 122 
2573,in,294 293 
2573,out,2 1 
2574,in,367 513 
2574,out,75 221 
2575,in,304 303 
2575,out,12 11 
2576,in,561 560 
2576,out,269 268 
2577,in,513 470 
2577,out,221 178 
2578,in,297 293 
2578,out,5 1 
2579,in,438 
2579,out,146 
2580,in,295 294 292 293 
2580,out,3 2 0 1 
2581,in,297 294 292 293 
2581,out,5 2 0 1 
2582,in,297 294 
2582,out,5 2 
2583,in,297 294 
2583,out,5 2 
2584,in,206 500 496 
2584,out,498 208 204 
2585,in,513 367 559 461 85 470 466 378 
2585,out,221 75 267 169 377 178 174 86 
2586,in,247 537 418 
2586,out,539 245 126 
2587,in,75 
2587,out,367 
2588,in,75 
2588,out,367 
2589,in,305 470 514 
2589,out,13 178 222 
2590,in,499 500 
2590,out,207 208 
2591,in,305 306 
2591,out,13 14 
